﻿vt_symbol,symbol,exchange,tushare_ts_code,trade_date,tail_start,tail_end,start_datetime,end_datetime,reference_date,ma5,alphaagent_import_columns,note
688047.SSE,688047,SSE,688047.SH,2026-01-27,14:30,14:57,2026-01-27 14:30:00,2026-01-27 14:57:00,2026-01-26,178.0,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688102.SSE,688102,SSE,688102.SH,2026-01-27,14:30,14:57,2026-01-27 14:30:00,2026-01-27 14:57:00,2026-01-26,44.462,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688523.SSE,688523,SSE,688523.SH,2026-01-27,14:30,14:57,2026-01-27 14:30:00,2026-01-27 14:57:00,2026-01-26,64.388,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688615.SSE,688615,SSE,688615.SH,2026-01-27,14:30,14:57,2026-01-27 14:30:00,2026-01-27 14:57:00,2026-01-26,299.812,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688630.SSE,688630,SSE,688630.SH,2026-01-27,14:30,14:57,2026-01-27 14:30:00,2026-01-27 14:57:00,2026-01-26,182.482,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688766.SSE,688766,SSE,688766.SH,2026-01-27,14:30,14:57,2026-01-27 14:30:00,2026-01-27 14:57:00,2026-01-26,223.504,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688019.SSE,688019,SSE,688019.SH,2026-01-28,14:30,14:57,2026-01-28 14:30:00,2026-01-28 14:57:00,2026-01-27,289.578,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688120.SSE,688120,SSE,688120.SH,2026-01-28,14:30,14:57,2026-01-28 14:30:00,2026-01-28 14:57:00,2026-01-27,195.76,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688195.SSE,688195,SSE,688195.SH,2026-01-28,14:30,14:57,2026-01-28 14:30:00,2026-01-28 14:57:00,2026-01-27,201.66199999999998,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688361.SSE,688361,SSE,688361.SH,2026-01-28,14:30,14:57,2026-01-28 14:30:00,2026-01-28 14:57:00,2026-01-27,196.598,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688503.SSE,688503,SSE,688503.SH,2026-01-28,14:30,14:57,2026-01-28 14:30:00,2026-01-28 14:57:00,2026-01-27,80.154,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688518.SSE,688518,SSE,688518.SH,2026-01-28,14:30,14:57,2026-01-28 14:30:00,2026-01-28 14:57:00,2026-01-27,31.73,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688556.SSE,688556,SSE,688556.SH,2026-01-28,14:30,14:57,2026-01-28 14:30:00,2026-01-28 14:57:00,2026-01-27,15.693999999999999,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688615.SSE,688615,SSE,688615.SH,2026-01-28,14:30,14:57,2026-01-28 14:30:00,2026-01-28 14:57:00,2026-01-27,299.786,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688002.SSE,688002,SSE,688002.SH,2026-01-29,14:30,14:57,2026-01-29 14:30:00,2026-01-29 14:57:00,2026-01-28,118.8,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688019.SSE,688019,SSE,688019.SH,2026-01-29,14:30,14:57,2026-01-29 14:30:00,2026-01-29 14:57:00,2026-01-28,290.62399999999997,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688020.SSE,688020,SSE,688020.SH,2026-01-29,14:30,14:57,2026-01-29 14:30:00,2026-01-29 14:57:00,2026-01-28,92.5,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688195.SSE,688195,SSE,688195.SH,2026-01-29,14:30,14:57,2026-01-29 14:30:00,2026-01-29 14:57:00,2026-01-28,206.91799999999998,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688361.SSE,688361,SSE,688361.SH,2026-01-29,14:30,14:57,2026-01-29 14:30:00,2026-01-29 14:57:00,2026-01-28,195.678,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688362.SSE,688362,SSE,688362.SH,2026-01-29,14:30,14:57,2026-01-29 14:30:00,2026-01-29 14:57:00,2026-01-28,47.696,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688521.SSE,688521,SSE,688521.SH,2026-01-29,14:30,14:57,2026-01-29 14:30:00,2026-01-29 14:57:00,2026-01-28,216.692,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688630.SSE,688630,SSE,688630.SH,2026-01-29,14:30,14:57,2026-01-29 14:30:00,2026-01-29 14:57:00,2026-01-28,185.738,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
603986.SSE,603986,SSE,603986.SH,2026-01-30,14:30,14:57,2026-01-30 14:30:00,2026-01-30 14:57:00,2026-01-29,305.658,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688003.SSE,688003,SSE,688003.SH,2026-01-30,14:30,14:57,2026-01-30 14:30:00,2026-01-30 14:57:00,2026-01-29,78.894,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688037.SSE,688037,SSE,688037.SH,2026-01-30,14:30,14:57,2026-01-30 14:30:00,2026-01-30 14:57:00,2026-01-29,213.97600000000003,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688258.SSE,688258,SSE,688258.SH,2026-01-30,14:30,14:57,2026-01-30 14:30:00,2026-01-30 14:57:00,2026-01-29,153.432,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688387.SSE,688387,SSE,688387.SH,2026-01-30,14:30,14:57,2026-01-30 14:30:00,2026-01-30 14:57:00,2026-01-29,18.826,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688516.SSE,688516,SSE,688516.SH,2026-01-30,14:30,14:57,2026-01-30 14:30:00,2026-01-30 14:57:00,2026-01-29,95.128,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688525.SSE,688525,SSE,688525.SH,2026-01-30,14:30,14:57,2026-01-30 14:30:00,2026-01-30 14:57:00,2026-01-29,186.482,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688627.SSE,688627,SSE,688627.SH,2026-01-30,14:30,14:57,2026-01-30 14:30:00,2026-01-30 14:57:00,2026-01-29,293.38,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
603986.SSE,603986,SSE,603986.SH,2026-02-02,14:30,14:57,2026-02-02 14:30:00,2026-02-02 14:57:00,2026-01-30,309.184,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688020.SSE,688020,SSE,688020.SH,2026-02-02,14:30,14:57,2026-02-02 14:30:00,2026-02-02 14:57:00,2026-01-30,89.96799999999999,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688031.SSE,688031,SSE,688031.SH,2026-02-02,14:30,14:57,2026-02-02 14:30:00,2026-02-02 14:57:00,2026-01-30,211.52800000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688258.SSE,688258,SSE,688258.SH,2026-02-02,14:30,14:57,2026-02-02 14:30:00,2026-02-02 14:57:00,2026-01-30,154.082,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688347.SSE,688347,SSE,688347.SH,2026-02-02,14:30,14:57,2026-02-02 14:30:00,2026-02-02 14:57:00,2026-01-30,153.87,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688362.SSE,688362,SSE,688362.SH,2026-02-02,14:30,14:57,2026-02-02 14:30:00,2026-02-02 14:57:00,2026-01-30,46.902,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688521.SSE,688521,SSE,688521.SH,2026-02-02,14:30,14:57,2026-02-02 14:30:00,2026-02-02 14:57:00,2026-01-30,220.88600000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688668.SSE,688668,SSE,688668.SH,2026-02-02,14:30,14:57,2026-02-02 14:30:00,2026-02-02 14:57:00,2026-01-30,164.36599999999999,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688003.SSE,688003,SSE,688003.SH,2026-02-03,14:30,14:57,2026-02-03 14:30:00,2026-02-03 14:57:00,2026-02-02,81.328,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688017.SSE,688017,SSE,688017.SH,2026-02-03,14:30,14:57,2026-02-03 14:30:00,2026-02-03 14:57:00,2026-02-02,218.456,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688200.SSE,688200,SSE,688200.SH,2026-02-03,14:30,14:57,2026-02-03 14:30:00,2026-02-03 14:57:00,2026-02-02,278.99,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688308.SSE,688308,SSE,688308.SH,2026-02-03,14:30,14:57,2026-02-03 14:30:00,2026-02-03 14:57:00,2026-02-02,50.186,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688516.SSE,688516,SSE,688516.SH,2026-02-03,14:30,14:57,2026-02-03 14:30:00,2026-02-03 14:57:00,2026-02-02,97.286,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688625.SSE,688625,SSE,688625.SH,2026-02-03,14:30,14:57,2026-02-03 14:30:00,2026-02-03 14:57:00,2026-02-02,61.274,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688668.SSE,688668,SSE,688668.SH,2026-02-03,14:30,14:57,2026-02-03 14:30:00,2026-02-03 14:57:00,2026-02-02,166.956,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688777.SSE,688777,SSE,688777.SH,2026-02-03,14:30,14:57,2026-02-03 14:30:00,2026-02-03 14:57:00,2026-02-02,84.206,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688031.SSE,688031,SSE,688031.SH,2026-02-04,14:30,14:57,2026-02-04 14:30:00,2026-02-04 14:57:00,2026-02-03,197.95,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688158.SSE,688158,SSE,688158.SH,2026-02-04,14:30,14:57,2026-02-04 14:30:00,2026-02-04 14:57:00,2026-02-03,38.338,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688258.SSE,688258,SSE,688258.SH,2026-02-04,14:30,14:57,2026-02-04 14:30:00,2026-02-04 14:57:00,2026-02-03,147.76399999999998,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688270.SSE,688270,SSE,688270.SH,2026-02-04,14:30,14:57,2026-02-04 14:30:00,2026-02-04 14:57:00,2026-02-03,206.064,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688387.SSE,688387,SSE,688387.SH,2026-02-04,14:30,14:57,2026-02-04 14:30:00,2026-02-04 14:57:00,2026-02-03,18.088,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688661.SSE,688661,SSE,688661.SH,2026-02-04,14:30,14:57,2026-02-04 14:30:00,2026-02-04 14:57:00,2026-02-03,87.556,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688668.SSE,688668,SSE,688668.SH,2026-02-04,14:30,14:57,2026-02-04 14:30:00,2026-02-04 14:57:00,2026-02-03,168.428,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688766.SSE,688766,SSE,688766.SH,2026-02-04,14:30,14:57,2026-02-04 14:30:00,2026-02-04 14:57:00,2026-02-03,286.342,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
601179.SSE,601179,SSE,601179.SH,2026-02-05,14:30,14:57,2026-02-05 14:30:00,2026-02-05 14:57:00,2026-02-04,15.280000000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688028.SSE,688028,SSE,688028.SH,2026-02-05,14:30,14:57,2026-02-05 14:30:00,2026-02-05 14:57:00,2026-02-04,92.21000000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688200.SSE,688200,SSE,688200.SH,2026-02-05,14:30,14:57,2026-02-05 14:30:00,2026-02-05 14:57:00,2026-02-04,288.318,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688390.SSE,688390,SSE,688390.SH,2026-02-05,14:30,14:57,2026-02-05 14:30:00,2026-02-05 14:57:00,2026-02-04,85.378,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688521.SSE,688521,SSE,688521.SH,2026-02-05,14:30,14:57,2026-02-05 14:30:00,2026-02-05 14:57:00,2026-02-04,217.29000000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688661.SSE,688661,SSE,688661.SH,2026-02-05,14:30,14:57,2026-02-05 14:30:00,2026-02-05 14:57:00,2026-02-04,86.226,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688717.SSE,688717,SSE,688717.SH,2026-02-05,14:30,14:57,2026-02-05 14:30:00,2026-02-05 14:57:00,2026-02-04,99.99,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688766.SSE,688766,SSE,688766.SH,2026-02-05,14:30,14:57,2026-02-05 14:30:00,2026-02-05 14:57:00,2026-02-04,284.456,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
300394.SZSE,300394,SZSE,300394.SZ,2026-02-06,14:30,14:57,2026-02-06 14:30:00,2026-02-06 14:57:00,2026-02-05,255.096,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688002.SSE,688002,SSE,688002.SH,2026-02-06,14:30,14:57,2026-02-06 14:30:00,2026-02-06 14:57:00,2026-02-05,113.19200000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688127.SSE,688127,SSE,688127.SH,2026-02-06,14:30,14:57,2026-02-06 14:30:00,2026-02-06 14:57:00,2026-02-05,47.18,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688216.SSE,688216,SSE,688216.SH,2026-02-06,14:30,14:57,2026-02-06 14:30:00,2026-02-06 14:57:00,2026-02-05,31.389999999999997,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688368.SSE,688368,SSE,688368.SH,2026-02-06,14:30,14:57,2026-02-06 14:30:00,2026-02-06 14:57:00,2026-02-05,153.59,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688380.SSE,688380,SSE,688380.SH,2026-02-06,14:30,14:57,2026-02-06 14:30:00,2026-02-06 14:57:00,2026-02-05,53.1,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688516.SSE,688516,SSE,688516.SH,2026-02-06,14:30,14:57,2026-02-06 14:30:00,2026-02-06 14:57:00,2026-02-05,106.926,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688779.SSE,688779,SSE,688779.SH,2026-02-06,14:30,14:57,2026-02-06 14:30:00,2026-02-06 14:57:00,2026-02-05,9.786,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688167.SSE,688167,SSE,688167.SH,2026-02-09,14:30,14:57,2026-02-09 14:30:00,2026-02-09 14:57:00,2026-02-06,291.076,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688172.SSE,688172,SSE,688172.SH,2026-02-09,14:30,14:57,2026-02-09 14:30:00,2026-02-09 14:57:00,2026-02-06,42.432,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688308.SSE,688308,SSE,688308.SH,2026-02-09,14:30,14:57,2026-02-09 14:30:00,2026-02-09 14:57:00,2026-02-06,49.03,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688380.SSE,688380,SSE,688380.SH,2026-02-09,14:30,14:57,2026-02-09 14:30:00,2026-02-09 14:57:00,2026-02-06,51.838,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688625.SSE,688625,SSE,688625.SH,2026-02-09,14:30,14:57,2026-02-09 14:30:00,2026-02-09 14:57:00,2026-02-06,66.842,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688661.SSE,688661,SSE,688661.SH,2026-02-09,14:30,14:57,2026-02-09 14:30:00,2026-02-09 14:57:00,2026-02-06,86.312,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688663.SSE,688663,SSE,688663.SH,2026-02-09,14:30,14:57,2026-02-09 14:30:00,2026-02-09 14:57:00,2026-02-06,56.032,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
